text_id,word,word_count
508,insel,56
508,apotheker,13
508,genau,11
508,meer,11
508,schwarz,10
508,schön,8
508,glauben,8
508,sprechen,7
508,einzig,7
508,blick,7
508,schauen,7
508,schreiben,7
508,richtung,7
508,karte,6
508,garten,6
508,arm,6
508,steil,6
508,ozean,6
508,kind,6
508,horizont,6
509,mutter,68
509,vater,31
509,kind,24
509,tante,22
509,haar,13
509,sprechen,12
509,sterben,10
509,ausland,9
509,essen,9
509,tote,9
509,kochen,9
509,schwester,9
509,zirkus,8
509,leute,8
509,weinen,8
509,rumänien,8
509,fast,8
509,land,8
509,manchmal,7
509,wasser,7
510,behandeln,11
510,schreiben,10
510,wort,10
510,vater,10
510,großvater,8
510,kamera,6
510,tisch,6
510,zahl,6
510,moment,5
510,buch,5
510,uhu,5
510,verstehen,5
510,schokolade,5
510,notizbuch,5
510,gerät,5
510,unten,5
510,mutter,4
510,sprache,4
510,fast,4
510,langsam,4
511,riechen,14
511,sand,12
511,pferd,9
511,auto,8
511,schauen,8
511,essen,8
511,abend,8
511,hitze,7
511,heiss,7
511,restaurant,7
511,strand,7
511,lesen,7
511,sonnen,7
511,trinken,7
511,schlafen,6
511,tier,6
511,manchmal,6
511,dorf,6
511,schön,6
511,bett,6
512,vater,9
512,kennen,8
512,erinnern,7
512,tod,7
512,publikum,6
512,geld,6
512,manchmal,5
512,nennen,5
512,art,5
512,schwer,5
512,rückkopplung,4
512,name,4
512,toaster,4
512,schaffen,4
512,stadt,4
512,may,4
512,irgendwo,4
512,treiben,4
512,paar,4
512,bekanntlich,4
513,leu,20
513,waldgrenze,10
513,weiss,9
513,sommer,8
513,riechen,8
513,mund,8
513,einfach,8
513,schlafen,8
513,stunde,7
513,tür,7
513,hinein,7
513,berg,7
513,nase,7
513,abend,7
513,rücken,6
513,lachen,6
513,singen,6
513,wusste,5
513,manchmal,5
513,strasse,5
514,theres,9
514,wort,9
514,sprechen,7
514,schauen,7
514,lesen,7
514,satz,6
514,hängen,6
514,rot,6
514,mutter,6
514,hocken,6
514,kotzen,6
514,weiss,6
514,anfangen,6
514,name,5
514,manchmal,5
514,helfen,5
514,fest,5
514,wasser,5
514,reden,5
514,drehen,5
515,wasser,34
515,meist,26
515,buddha,14
515,fuß,14
515,jungs,13
515,schwimmen,13
515,sage,13
515,becken,12
515,dorf,11
515,schwarz,11
515,feind,10
515,schweben,10
515,schwimmbad,9
515,quer,9
515,luft,8
515,grund,8
515,priester,8
515,rand,8
515,himmel,8
515,mutter,8
516,fühlen,14
516,pedro,11
516,türkisch,7
516,schwarz,7
516,scheinen,7
516,körper,6
516,genau,6
516,prozent,5
516,feucht,5
516,aussehen,5
516,gelegen,5
516,rot,5
516,gefühl,5
516,karpfen,5
516,spüren,5
516,meinung,5
516,blick,5
516,feststellen,4
516,rote,4
516,tragen,4
517,vater,36
517,mutter,28
517,bett,8
517,nacht,6
517,küche,5
517,familie,5
517,nämlich,5
517,bild,5
517,kiosk,5
517,wohnung,5
517,rücken,5
517,wohnzimmer,5
517,reden,5
517,lieb,4
517,schatz,4
517,draußen,4
517,nachmittag,4
517,schauen,4
517,holen,4
517,verjagen,4
518,igor,14
518,erzählen,11
518,eigentlich,8
518,erklären,7
518,vater,7
518,sogar,7
518,ljuba,7
518,schließlich,7
518,blick,7
518,kennen,6
518,erinnern,6
518,stadt,6
518,lachen,6
518,wort,6
518,schweigen,6
518,sprechen,6
518,dollar,5
518,aussehen,5
518,sichern,5
518,glauben,5
519,stimme,20
519,satz,20
519,hirsch,19
519,blick,17
519,wort,14
519,luft,10
519,wand,10
519,drehen,10
519,schweigen,9
519,raum,9
519,vater,8
519,rücken,8
519,windhauch,7
519,atem,7
519,zunge,7
519,verlieren,6
519,frage,6
519,stein,6
519,atmen,6
519,tragen,5
520,wort,113
520,isst,11
520,mach,9
520,selber,8
520,schaffen,7
520,hörst,7
520,sies,7
520,verlieren,7
520,trinken,6
520,verlassen,6
520,draussen,6
520,drum,5
520,worten,5
520,welt,5
520,bringen,5
520,absurd,4
520,unmöglich,4
520,hinüber,4
520,wichtig,4
520,helfen,4
521,bild,21
521,museum,16
521,licht,11
521,meist,11
521,welt,9
521,meer,8
521,luft,8
521,erde,8
521,himmel,8
521,manchmal,8
521,beginnen,8
521,kollege,8
521,öffnen,8
521,wand,7
521,hängen,7
521,schritt,7
521,sammeln,6
521,wachsen,6
521,kandidat,6
521,drehen,5
522,buch,10
522,schreiben,8
522,kunst,7
522,norbert,7
522,erzählen,7
522,verlag,7
522,paar,6
522,kennen,6
522,sofort,6
522,lesen,6
522,langsam,6
522,geben,5
522,herr,5
522,moderator,5
522,obwohl,5
522,plötzlich,5
522,stück,4
522,sowas,4
522,früh,4
522,deutsch,4
523,fenster,15
523,winter,9
523,licht,9
523,manchmal,7
523,wind,7
523,tote,7
523,luft,7
523,körper,6
523,schritt,6
523,nachts,6
523,zimmer,6
523,straße,6
523,hof,6
523,längst,6
523,stimme,6
523,pfütze,6
523,baum,5
523,mauer,5
523,nacht,5
523,fast,5
524,mutter,44
524,vater,33
524,neger,18
524,haar,14
524,schauen,14
524,bewachen,12
524,rot,11
524,schachtel,8
524,mutters,7
524,foto,7
524,kind,7
524,sage,7
524,dieter,7
524,drehen,7
524,blau,7
524,haut,6
524,fertigen,6
524,greifen,6
524,essen,6
524,idee,6
525,ralf,16
525,zug,8
525,gestalt,7
525,körper,7
525,luft,6
525,bein,6
525,sitz,6
525,gedanke,6
525,tief,6
525,himmel,5
525,fest,5
525,buch,5
525,versetzen,5
525,letzt,5
525,beginnen,5
525,pfeife,5
525,moment,5
525,lesen,5
525,geben,5
525,leinwand,5
526,vater,34
526,mutter,27
526,dorf,17
526,leute,12
526,straße,11
526,herr,11
526,paar,10
526,rufen,9
526,großmutter,9
526,sprechen,8
526,eltern,8
526,wagen,8
526,auto,7
526,bein,7
526,kurve,7
526,welt,7
526,fluß,7
526,zeigen,6
526,priester,6
526,satz,6
527,pilz,23
527,stimme,16
527,publikum,13
527,wort,10
527,gedicht,9
527,bein,9
527,knoten,8
527,hallo,8
527,bildschirm,8
527,einfach,7
527,rittersporn,7
527,daumen,7
527,zettel,7
527,blick,7
527,stern,6
527,frage,6
527,süßen,6
527,beginnen,6
527,schweigen,6
527,sprechen,6
528,satz,13
528,freund,13
528,freundin,11
528,rauchen,8
528,dm,7
528,vater,6
528,klaren,6
528,wohnung,6
528,sofa,6
528,verstehen,5
528,glauben,5
528,schlafzimmer,5
528,küche,5
528,genau,5
528,abend,4
528,spüren,4
528,bett,4
528,einfach,4
528,szene,4
528,woche,4
529,heiland,13
529,glauben,12
529,heilige,11
529,pfarrer,11
529,pater,11
529,bischof,11
529,wundmale,11
529,luft,8
529,loch,8
529,nämlich,8
529,stimme,7
529,bruder,7
529,oh,7
529,großmutter,6
529,schwarz,6
529,engel,6
529,herr,6
529,nix,6
529,metzgerei,5
529,saufen,5
530,jacobi,68
530,doktor,24
530,sage,12
530,herz,12
530,geben,10
530,bypass,9
530,deutsch,8
530,welt,8
530,plötzlich,8
530,nazi,7
530,beginnen,7
530,wasser,7
530,bruder,7
530,augenblick,7
530,hitler,7
530,arbeiten,6
530,erzählen,6
530,musen,6
530,wort,6
530,deutsche,6
531,kugel,19
531,el,16
531,examen,15
531,pisco,12
531,frage,10
531,prüfung,9
531,welt,7
531,einfach,6
531,nummer,6
531,orangefarbenen,6
531,zahl,6
531,scheitern,5
531,universität,5
531,einzig,5
531,professor,5
531,student,4
531,gedanke,4
531,spielen,4
531,scheinen,4
531,schreiben,4
532,meppen,29
532,küster,17
532,vater,17
532,name,16
532,fehlen,10
532,gericht,10
532,fühlen,9
532,lieben,9
532,mutter,9
532,wünschen,9
532,wort,9
532,tragen,8
532,kunst,7
532,frage,7
532,satz,7
532,mund,7
532,oh,7
532,sage,7
532,welt,7
532,soviel,6
533,licht,10
533,brust,9
533,stark,7
533,tür,7
533,arnold,7
533,firma,7
533,wand,6
533,kraft,6
533,bringen,5
533,letzt,5
533,blick,5
533,glas,5
533,büro,5
533,finger,4
533,schein,4
533,arm,4
533,schulter,4
533,drehen,4
533,hängen,4
533,zeigen,4
534,fried,18
534,ruß,14
534,drehen,10
534,halb,9
534,tür,9
534,koppel,8
534,wohnung,8
534,haar,7
534,junge,7
534,tragen,7
534,dick,6
534,kind,6
534,seite,6
534,rufen,6
534,stadt,6
534,treten,6
534,trinken,6
534,nacht,5
534,bier,5
534,ruhig,5
535,mutter,17
535,kind,12
535,stadt,8
535,körper,8
535,tür,7
535,stunde,7
535,bauch,7
535,mund,7
535,lager,6
535,luft,6
535,werfen,6
535,martin,6
535,name,5
535,lachen,5
535,singen,5
535,drehen,5
535,greifen,5
535,blick,5
535,warten,4
535,vater,4
536,tata,59
536,mama,34
536,kaninchen,25
536,andrzej,16
536,fell,14
536,spielen,12
536,stall,11
536,schwarz,10
536,spiel,10
536,bein,10
536,junge,9
536,arm,9
536,gast,9
536,maler,8
536,haar,7
536,komm,7
536,tragen,7
536,deutschland,7
536,regel,7
536,herum,6
537,tür,12
537,blick,11
537,drücken,11
537,haar,10
537,schauen,8
537,riechen,8
537,haut,8
537,nacht,8
537,schulter,8
537,stimme,7
537,bein,6
537,spüren,6
537,nackt,6
537,pullover,6
537,straße,6
537,lieben,6
537,körper,6
537,fest,6
537,einfach,6
537,fühlen,6
538,york,27
538,mayer,27
538,schneider,18
538,film,15
538,art,10
538,andererseits,8
538,mantel,8
538,blick,8
538,vorbei,7
538,musik,7
538,angestellte,6
538,normal,6
538,kugel,6
538,versagen,6
538,kollegin,5
538,rücken,5
538,einzig,5
538,bedürfnis,5
538,licht,5
538,vorüber,5
539,cousine,32
539,wasser,16
539,trinken,13
539,eltern,8
539,malen,8
539,grenze,7
539,vater,7
539,zeichnen,6
539,haar,6
539,mutter,6
539,tschechisch,5
539,erzählen,5
539,schauen,5
539,wien,5
539,sprechen,5
539,straße,5
539,manchmal,4
539,rauschen,4
539,stück,4
539,nächst,4
540,moment,16
540,fr,11
540,berhaupt,10
540,einfach,10
540,paar,8
540,whrend,8
540,sage,7
540,lchelt,7
540,foyer,7
540,hemdknopf,7
540,fast,7
540,agentur,6
540,wei,6
540,punkt,6
540,langsam,6
540,ober,6
540,mitarbeiter,6
540,schauen,6
540,versuche,6
540,bisschen,6
541,fr,19
541,haas,7
541,ber,6
541,kennen,5
541,rich,5
541,kaufen,5
541,sage,5
541,zuhause,5
541,lippe,5
541,post,5
541,htte,5
541,herr,5
541,zurck,4
541,autogrammkarten,4
541,worten,4
541,bisschen,4
541,brigens,4
541,bringen,4
541,rufe,4
541,karte,4
542,jimmy,45
542,onkel,45
542,fr,22
542,ania,13
542,tante,12
542,ber,12
542,see,8
542,kind,7
542,wei,7
542,janis,7
542,koffer,7
542,freund,6
542,nacht,6
542,ten,6
542,htte,6
542,pol,6
542,gromutter,6
542,indianer,6
542,wrde,6
542,einzig,6
543,gerd,42
543,marion,34
543,ber,20
543,sand,19
543,strand,18
543,wind,13
543,meer,13
543,jeep,12
543,wasser,11
543,laufen,10
543,villa,10
543,strae,10
543,zurck,9
543,fr,9
543,schlielich,7
543,knie,7
543,fast,7
543,blicken,7
543,versuchen,7
543,tasche,7
544,hase,12
544,mu,7
544,knnen,7
544,nmlich,6
544,eher,6
544,ber,5
544,art,5
544,fr,5
544,geben,4
544,berhaupt,4
544,irgendwo,4
544,stichwort,4
544,lediglich,3
544,sogar,3
544,besagen,3
544,zuweilen,3
544,mte,3
544,rolle,3
544,absehen,3
544,salz,3
545,vater,92
545,mutter,45
545,htte,15
545,wort,13
545,krieg,12
545,sibirien,12
545,fr,11
545,freundin,10
545,brief,10
545,ber,9
545,knnen,8
545,bein,8
545,sohn,8
545,flur,7
545,vorstellen,7
545,knne,7
545,einfach,7
545,gewut,7
545,sterben,7
545,beiseite,6
546,fr,21
546,ber,17
546,platon,14
546,glauben,10
546,wre,8
546,zeigen,8
546,spter,8
546,blick,7
546,weiblich,7
546,name,7
546,lieben,6
546,tom,6
546,miteinander,6
546,bringen,5
546,stimme,5
546,paaren,5
546,ne,5
546,versuchen,5
546,buch,5
546,nher,4
547,kind,35
547,ber,20
547,fr,14
547,mutter,14
547,htte,14
547,hitler,10
547,tote,9
547,grovater,8
547,mu,8
547,vater,7
547,verstehen,6
547,bett,6
547,manchmal,6
547,freund,6
547,schreiben,6
547,deutsch,6
547,eltern,5
547,weinen,5
547,gehren,5
547,gedanke,5
548,fr,20
548,joshua,12
548,ber,12
548,knie,10
548,einfach,9
548,arbeiten,9
548,lieben,8
548,htte,8
548,arm,8
548,kind,8
548,haar,7
548,schn,6
548,garten,6
548,erde,6
548,vollkommen,6
548,lehm,6
548,irmgard,5
548,reden,5
548,maxi,5
548,wange,5
550,licht,16
550,weiss,12
550,gang,11
550,tod,11
550,tote,10
550,raum,10
550,rennen,10
550,knnen,9
550,fr,9
550,glauben,9
550,leiche,8
550,geschichte,8
550,stern,7
550,rede,7
550,papier,7
550,wand,7
550,stadt,7
550,wort,7
550,jagen,6
550,beben,6
551,schreiben,12
551,platte,11
551,labor,10
551,schauen,10
551,hlt,10
551,ber,9
551,haar,9
551,zurck,8
551,mund,8
551,hell,7
551,hrer,7
551,bewegen,7
551,lachen,6
551,paar,6
551,tr,6
551,blicken,6
551,genau,6
551,seite,6
551,strae,6
551,arbeiten,5
552,schreiben,29
552,klingeln,17
552,wrde,14
552,fr,13
552,frei,12
552,platz,10
552,wre,10
552,paar,10
552,kantine,8
552,autor,7
552,problem,7
552,pissbecken,7
552,brief,7
552,schwiegereltern,7
552,roman,7
552,warten,6
552,zweitausend,6
552,anrufen,6
552,bus,6
552,minute,6
553,fr,18
553,ber,14
553,bett,10
553,zimmer,9
553,gehren,8
553,maschine,7
553,tr,7
553,zurck,7
553,mdchen,7
553,umdrehen,6
553,wei,6
553,mrchen,6
553,whrend,6
553,fe,6
553,frhling,6
553,blick,6
553,bluse,6
553,versuchen,6
553,zeigefinger,5
553,moped,5
554,mutter,23
554,fahrzeug,19
554,wrde,19
554,wre,17
554,schlielich,17
554,htte,16
554,fr,14
554,knnte,11
554,vater,9
554,strae,8
554,weizenfeld,7
554,te,7
554,ber,7
554,problem,6
554,natrlich,6
554,einfach,6
554,weizen,6
554,situation,6
554,mu,5
554,knnen,5
555,lustig,15
555,rahmen,13
555,sichern,12
555,proviant,12
555,bitte,12
555,ma,10
555,fr,10
555,auflsung,10
555,global,9
555,sager,9
555,wagen,9
555,hinten,8
555,schatten,8
555,vernetzen,8
555,aufs,7
555,blut,7
555,vernunft,7
555,frh,7
555,hohl,7
555,sonnenuntergang,7
556,stein,12
556,sand,12
556,trügerisch,11
556,fast,9
556,steinen,9
556,namen,8
556,steine,8
556,schnee,7
556,licht,7
556,schlaf,7
556,warm,7
556,wasser,6
556,staub,6
556,verlieren,6
556,erde,6
556,meer,5
556,knirschen,5
556,schatten,5
556,zähne,5
556,lesen,5
557,mutter,30
557,oma,20
557,einfach,12
557,tisch,12
557,essen,8
557,lächeln,8
557,vater,7
557,sterben,7
557,sonntag,7
557,voll,6
557,wohnzimmer,6
557,kind,6
557,blick,6
557,rennen,5
557,eltern,5
557,bevor,5
557,küche,5
557,tür,5
557,springen,4
557,kopfschmerzen,4
558,stunde,17
558,nächst,12
558,körper,11
558,schritt,10
558,wohnung,9
558,bein,8
558,schauen,8
558,boden,7
558,tasche,6
558,tiefe,6
558,minute,6
558,warten,6
558,bewegung,5
558,fuß,5
558,steigen,5
558,gedanke,5
558,voll,5
558,spüren,5
558,öffnen,5
558,tür,5
559,puppe,17
559,tasche,16
559,gedenken,16
559,hund,10
559,schwester,10
559,kleid,8
559,spindel,7
559,wohnung,7
559,grotte,7
559,haar,7
559,schauen,6
559,zeigen,6
559,mehrer,6
559,aufheben,6
559,seil,6
559,vorsichtig,6
559,nacht,6
559,drücken,5
559,gartenzaun,5
559,tuch,5
560,insel,33
560,vater,29
560,küste,22
560,mutter,8
560,kind,8
560,vierunddreißig,7
560,eltern,6
560,woche,5
560,schreiben,5
560,einzig,5
560,schlagen,5
560,schule,5
560,bringen,5
560,kennen,5
560,foto,5
560,ferien,5
560,schauen,5
560,fischer,5
560,nachsehen,4
560,manchmal,4
561,oberst,15
561,werfen,10
561,fahrer,9
561,mutter,9
561,fast,7
561,siegfried,7
561,rufen,6
561,kind,6
561,madame,6
561,zigarette,6
561,großvater,6
561,name,6
561,junge,6
561,bus,6
561,mädchen,6
561,sterben,6
561,land,5
561,wald,5
561,schwarz,5
561,paar,5
562,billy,13
562,seele,11
562,zug,9
562,mutter,8
562,leute,8
562,frage,7
562,bett,7
562,iii,6
562,spielen,6
562,rede,6
562,körper,5
562,wald,5
562,rücken,5
562,himmel,5
562,tragen,5
562,ma,5
562,sprechen,5
562,kriechen,5
562,bringen,4
562,bauch,4
563,wasser,9
563,scheinen,7
563,zug,7
563,gespräch,6
563,kind,6
563,treten,6
563,geliebte,5
563,blick,5
563,tier,5
563,schliesslich,5
563,mutter,5
563,nacht,5
563,erwarten,5
563,nächst,5
563,marokko,5
563,promenade,5
563,brief,5
563,pfeife,5
563,bild,5
563,eis,4
564,blick,10
564,mund,8
564,stimme,7
564,vorbei,7
564,wort,7
564,stunde,7
564,satz,7
564,lieben,6
564,rücken,6
564,indes,6
564,hinein,6
564,lippe,6
564,schweigen,6
564,schritt,6
564,längst,6
564,lächeln,5
564,wachsen,5
564,abend,5
564,laufen,5
564,spiel,5
565,stella,19
565,henri,19
565,tante,14
565,geld,10
565,nelly,10
565,erzählen,9
565,bringen,7
565,kairo,7
565,arbeiten,6
565,stein,6
565,gerüst,6
565,brauchen,6
565,vorbei,5
565,buch,5
565,junge,5
565,kind,5
565,tot,5
565,essen,5
565,lesen,5
565,roland,5
566,rainer,41
566,jenny,28
566,mutter,18
566,zustand,10
566,rufen,6
566,büro,6
566,pilz,6
566,fenster,6
566,zeigen,5
566,erholen,5
566,wusste,5
566,essen,5
566,paar,5
566,zimmer,5
566,kollegin,5
566,heben,4
566,ufer,4
566,beginnen,4
566,woche,4
566,zelt,4
567,mutter,15
567,tote,11
567,fliege,9
567,danielle,9
567,straße,8
567,teppich,8
567,sarg,7
567,leiche,7
567,tod,6
567,gefühl,6
567,berg,6
567,essen,6
567,lagen,6
567,gefallen,5
567,leute,5
567,fürchten,5
567,publikum,5
567,tür,5
567,erscheinen,5
567,treten,5
568,fenster,9
568,blut,9
568,wand,9
568,hinein,9
568,wort,9
568,luft,8
568,drehen,8
568,bewegen,7
568,jed,6
568,zimmer,6
568,leib,6
568,scheinen,6
568,mund,6
568,angst,5
568,laut,5
568,dicke,5
568,tief,5
568,voll,5
568,gang,5
568,haut,5
569,essen,7
569,welt,6
569,mutter,5
569,wasser,5
569,nacht,4
569,herr,4
569,schmerz,4
569,bett,4
569,durchs,4
569,stein,4
569,bein,4
569,schwester,3
569,balz,3
569,ohr,3
569,riechen,3
569,entdecken,3
569,erde,3
569,arm,3
569,luft,3
569,tropfen,3
570,mutter,74
570,vater,46
570,herr,29
570,baum,20
570,kind,19
570,herrn,13
570,sprechen,13
570,schlucht,12
570,manchmal,10
570,all,8
570,kennen,7
570,fast,7
570,schnell,7
570,wort,7
570,fällen,7
570,hälfte,7
570,stillen,7
570,wiese,6
570,lachen,6
570,farn,6
571,martin,28
571,alexandra,25
571,bild,22
571,meinhard,18
571,fenster,10
571,spirale,10
571,zeichnung,9
571,laufen,9
571,fotografie,9
571,bewegung,8
571,luft,7
571,muschel,7
571,ball,7
571,rot,6
571,abend,6
571,zimmer,6
571,tief,6
571,haar,6
571,licht,6
571,korb,6
572,wasser,6
572,fuß,6
572,aufs,4
572,erstarren,4
572,fast,4
572,biene,3
572,regen,3
572,lippe,3
572,blume,3
572,asphalt,3
572,gras,3
572,tief,3
572,füllen,2
572,ast,2
572,tanzen,2
572,milch,2
572,flut,2
572,toben,2
572,luft,2
572,jäh,2
573,geräusch,13
573,paar,11
573,wand,11
573,licht,10
573,tür,10
573,fremde,10
573,moment,10
573,hängen,9
573,schieben,9
573,bein,9
573,unten,8
573,laut,8
573,gang,7
573,hof,7
573,stillen,7
573,art,6
573,fast,6
573,schritt,6
573,regen,5
573,schlüssel,5
574,fester,24
574,foto,12
574,lehrer,10
574,broschüre,9
574,land,9
574,pol,9
574,mike,7
574,fast,6
574,arthur,5
574,gebäck,5
574,menge,5
574,jüdische,5
574,bringen,5
574,gehören,5
574,einfach,4
574,jahrhundert,4
574,jude,4
574,deutsche,4
574,geschichte,4
574,verkäufer,4
575,sage,18
575,putzfrau,13
575,vater,12
575,wand,11
575,bild,9
575,küche,9
575,zimmer,8
575,zeigen,8
575,stück,5
575,schritt,5
575,lächeln,5
575,wohnzimmer,5
575,platz,5
575,holz,5
575,fenster,5
575,boden,5
575,betreten,4
575,lösen,4
575,wasser,4
575,brett,4
576,rufen,12
576,mutter,10
576,menge,10
576,wort,10
576,jackie,10
576,flugzeug,9
576,kennedy,9
576,lieben,9
576,himmel,8
576,präsident,8
576,laufen,7
576,blau,7
576,einfach,7
576,bus,7
576,junge,7
576,versuchen,7
576,drängen,6
576,freund,6
576,merken,6
576,masse,6
577,leute,16
577,bezahlen,14
577,arbeit,13
577,kollege,9
577,weitermachen,8
577,beruf,8
577,bekommen,8
577,gespräch,7
577,erreichen,6
577,tragen,6
577,ort,6
577,aufhören,6
577,treffen,6
577,vertrauen,6
577,blick,6
577,manchmal,6
577,brauchen,5
577,fühlen,5
577,fernsehen,5
577,kennen,5
578,kind,11
578,einfach,10
578,mutter,10
578,versuchen,7
578,lieben,6
578,manchmal,6
578,feucht,6
578,anfangen,5
578,nacht,5
578,einschlafen,5
578,narbe,5
578,krankheit,5
578,kirsche,5
578,schauen,5
578,schmerz,5
578,bett,5
578,schreiben,5
578,nächst,5
578,kennen,4
578,glas,4
579,fest,8
579,lieben,8
579,nacht,8
579,lieb,7
579,abend,7
579,stimme,7
579,draußen,7
579,brauchen,6
579,licht,6
579,schweiger,6
579,hundert,6
579,treten,5
579,letzt,5
579,saal,5
579,glück,5
579,einfach,5
579,halle,5
579,bett,5
579,stunde,5
579,kraft,4
580,sage,20
580,mädchen,16
580,mund,7
580,dorf,7
580,bringen,6
580,herr,6
580,einsiedler,6
580,kneifen,6
580,lade,5
580,kerl,5
580,hund,5
580,tote,5
580,reißen,5
580,arm,5
580,sprechen,5
580,geld,4
580,dicke,4
580,herrn,4
580,schritt,4
580,körper,4
581,dorf,42
581,fleck,41
581,mutter,17
581,mund,14
581,schauen,12
581,sage,11
581,fuß,10
581,schritt,10
581,erde,10
581,lippe,9
581,haut,9
581,leise,9
581,berühren,9
581,straße,9
581,knochen,9
581,riechen,9
581,sprechen,8
581,bahndamm,8
581,boden,7
581,förster,7
582,glauben,17
582,sage,13
582,bruder,12
582,lächeln,9
582,dorf,9
582,monsun,9
582,tod,8
582,kennen,8
582,land,8
582,geben,7
582,sprechen,7
582,stadt,7
582,verstehen,7
582,lachen,7
582,grund,7
582,drehen,7
582,reden,6
582,straße,6
582,schauen,6
582,meer,6
583,queen,29
583,licht,17
583,schnee,12
583,blick,12
583,wolgast,10
583,himmel,9
583,lord,9
583,rucksack,8
583,schulter,8
583,gehölz,7
583,koch,7
583,schlitten,7
583,treten,7
583,versuchen,6
583,greis,6
583,greise,6
583,topf,6
583,stecken,5
583,grau,5
583,fleisch,5
584,lies,43
584,sofa,14
584,bein,12
584,onkel,10
584,gips,10
584,kind,8
584,kissen,7
584,waschen,7
584,sirene,7
584,nacht,7
584,versuchen,7
584,glauben,6
584,bild,6
584,kriechen,6
584,dunkel,6
584,schließlich,6
584,tot,5
584,kennen,5
584,ehe,5
584,rufen,5
585,heie,45
585,wald,40
585,koffer,25
585,kind,16
585,pförtner,16
585,ziege,15
585,junge,13
585,tier,10
585,alte,10
585,jung,8
585,mädchen,7
585,tragen,6
585,stein,6
585,glatt,6
585,stillen,6
585,beginnen,6
585,letzt,6
585,sprechen,6
585,lichtung,6
585,baum,5
586,kind,27
586,lieben,15
586,mutter,13
586,weiss,11
586,wusste,11
586,blau,10
586,foto,9
586,sprechen,9
586,stier,9
586,weinen,9
586,schuld,8
586,blond,8
586,selber,8
586,bauer,7
586,wahrscheinlich,7
586,plötzlich,7
586,lachen,7
586,obwohl,7
586,einfach,6
586,jacke,6
587,schlafanzug,23
587,schlampe,14
587,fenster,8
587,koffer,8
587,tür,8
587,seele,8
587,foto,7
587,telefon,7
587,unten,7
587,hof,7
587,beige,6
587,werfen,6
587,auto,5
587,einfach,5
587,eigentlich,5
587,bringen,5
587,teufel,5
587,schlüssel,5
587,unterhose,4
587,schachtel,4
588,burger,36
588,brief,27
588,assistentin,14
588,rufen,12
588,echt,11
588,besuch,10
588,schreien,9
588,schauspieler,9
588,stück,8
588,projekt,8
588,premiere,8
588,theater,8
588,bestellen,8
588,autor,8
588,suppe,8
588,euphorisch,8
588,name,7
588,schreiben,7
588,gleichzeitig,7
588,überstehen,6
589,vater,15
589,zimmer,13
589,fenster,12
589,luft,9
589,drehen,7
589,baum,7
589,schauen,7
589,stadt,6
589,bekommen,6
589,licht,5
589,stillen,5
589,buch,5
589,draußen,4
589,wechseln,4
589,ferne,4
589,sprache,4
589,bringen,4
589,ruhig,4
589,stimme,4
589,aufschauen,4
590,oma,56
590,mutter,12
590,wohnung,10
590,kind,10
590,schwanger,8
590,hochzeit,8
590,sterben,8
590,großmutter,8
590,äußern,6
590,obwohl,6
590,schweigen,6
590,beginnen,6
590,widerstandskämpfer,6
590,bekommen,6
590,waffel,6
590,innerlich,5
590,mädchen,5
590,großvater,5
590,tochter,5
590,junge,5
591,wetter,7
591,mutter,6
591,bild,6
591,tür,6
591,laß,5
591,schlafen,5
591,reden,5
591,mädchen,5
591,familie,5
591,kind,4
591,lachen,4
591,jung,4
591,lediglich,4
591,wand,4
591,stelle,4
591,donau,4
591,laut,4
591,öffnen,4
591,obwohl,4
591,warten,4
592,ans,11
592,licht,11
592,schauen,11
592,ohr,10
592,zimmer,10
592,blume,10
592,kranich,9
592,bewegen,9
592,fenster,9
592,vorbei,9
592,fahrrad,9
592,schreien,8
592,fassen,8
592,moment,7
592,laut,7
592,öffnen,7
592,bett,7
592,schlagen,7
592,blicken,7
592,stadt,6
593,kind,17
593,mutter,16
593,wald,12
593,riechen,12
593,zimmer,11
593,auto,10
593,mädchen,10
593,schrank,10
593,platz,10
593,wasser,9
593,gruppe,9
593,ferienlager,9
593,appell,8
593,swimmingpool,8
593,fliegen,7
593,ordentlich,7
593,eltern,6
593,heißen,6
593,warten,6
593,stillen,6
594,schauen,19
594,frost,19
594,küchentisch,16
594,straße,15
594,blick,13
594,paar,12
594,antworten,11
594,fenster,11
594,birke,11
594,haar,11
594,zeitung,11
594,wind,11
594,hängen,10
594,zweig,10
594,flur,10
594,blättern,8
594,langsam,8
594,drehen,8
594,stirn,8
594,plötzlich,8
595,frank,53
595,bernhard,20
595,herr,15
595,vater,13
595,mutter,12
595,haar,10
595,schreien,8
595,bild,8
595,hängen,8
595,schauen,8
595,fenster,7
595,vogel,7
595,schlafen,7
595,kleid,7
595,warten,6
595,schaufenster,6
595,herrn,6
595,arm,6
595,tragen,6
595,teppich,5
596,genosse,11
596,bahn,10
596,stimme,8
596,schlagen,8
596,vater,7
596,schokolade,7
596,nacht,7
596,soldat,6
596,schwarz,6
596,schlaf,6
596,straße,6
596,vorsitzende,6
596,licht,5
596,schallplatte,5
596,vorarbeiter,5
596,hund,5
596,fabian,5
596,erinnern,5
596,geräusch,5
596,wanne,5
597,sohn,23
597,freundin,13
597,weißhaarige,12
597,arzt,11
597,kind,9
597,leute,9
597,erzählen,9
597,vater,9
597,mädchen,8
597,genau,7
597,schauen,7
597,garten,6
597,angestellte,6
597,jugendfreund,6
