author_id,book_title,publisher,release_year,perlentaucher_url
416,Der beste Platz der Welt. Erzählung,Dörlemann Verlag,2009,https://www.perlentaucher.de/buch/felicitas-hoppe/der-beste-platz-der-welt.html
416,Sieben Schätze. Augsburger Vorlesungen,S. Fischer Verlag,2009,https://www.perlentaucher.de/buch/felicitas-hoppe/sieben-schaetze.html
416,Iwein Löwenritter. Erzählt nach dem Roman von Hartmann von Aue. (Ab 12 Jahre),S. Fischer Verlag,2008,https://www.perlentaucher.de/buch/felicitas-hoppe/iwein-loewenritter.html
416,Johanna. Roman,S. Fischer Verlag,2006,https://www.perlentaucher.de/buch/felicitas-hoppe/johanna.html
416,Verbrecher und Versager. Fünf Porträts,Marebuchverlag,2004,https://www.perlentaucher.de/buch/felicitas-hoppe/verbrecher-und-versager.html
416,"Paradiese, Übersee. 4 CDs",Audiobuch,2003,https://www.perlentaucher.de/buch/felicitas-hoppe/paradiese-uebersee-4-cds-2003.html
416,"Paradiese, Übersee. Roman",Rowohlt Verlag,2003,https://www.perlentaucher.de/buch/felicitas-hoppe/paradiese-uebersee.html
417,Aus der Spur. Eine Erzählung,Suhrkamp Verlag,2000,https://www.perlentaucher.de/buch/peter-henning/aus-der-spur.html
417,Giganten. 18 Geschichten,Residenz Verlag,2002,https://www.perlentaucher.de/buch/peter-henning/giganten.html
417,Die Ängstlichen. Roman,Aufbau Verlag,2009,https://www.perlentaucher.de/buch/peter-henning/die-aengstlichen.html
417,Leichtes Beben. Roman,Aufbau Verlag,2011,https://www.perlentaucher.de/buch/peter-henning/leichtes-beben.html
417,Linda und die Flugzeuge. Roman,Frankfurter Verlagsanstalt,2004,https://www.perlentaucher.de/buch/peter-henning/linda-und-die-flugzeuge.html
417,Ein deutscher Sommer. Roman,Aufbau Verlag,2013,https://www.perlentaucher.de/buch/peter-henning/ein-deutscher-sommer.html
417,Die Chronik des verpassten Glücks. Roman,Luchterhand Literaturverlag,2015,https://www.perlentaucher.de/buch/peter-henning/die-chronik-des-verpassten-gluecks.html
417,Mein Schmetterlingsjahr. Ein Reisebericht,Theiss Verlag,2018,https://www.perlentaucher.de/buch/peter-henning/mein-schmetterlingsjahr.html
417,Der schöne Schatten. Meeresnovelle,Transit Buchverlag,2012,https://www.perlentaucher.de/buch/peter-henning/der-schoene-schatten.html
418,Das schwarze Ei. Roman,Carl Hanser Verlag,2006,https://www.perlentaucher.de/buch/heiko-michael-hartmann/das-schwarze-ei.html
418,Unterm Bett. Roman,Carl Hanser Verlag,2000,https://www.perlentaucher.de/buch/heiko-michael-hartmann/unterm-bett.html
419,Irrlichterloh. Roman,Carl Hanser Verlag,1999,https://www.perlentaucher.de/buch/arno-geiger/irrlichterloh.html
419,Schöne Freunde. Roman,Carl Hanser Verlag,2002,https://www.perlentaucher.de/buch/arno-geiger/schoene-freunde.html
419,Es geht uns gut. Roman,Carl Hanser Verlag,2005,https://www.perlentaucher.de/buch/arno-geiger/es-geht-uns-gut.html
419,Anna nicht vergessen. Erzählungen,Carl Hanser Verlag,2007,https://www.perlentaucher.de/buch/arno-geiger/anna-nicht-vergessen.html
419,Der alte König in seinem Exil,Carl Hanser Verlag,2010,https://www.perlentaucher.de/buch/arno-geiger/der-alte-koenig-in-seinem-exil.html
419,Es geht uns gut. 6 CDs,Hörbuch Hamburg,2013,https://www.perlentaucher.de/buch/arno-geiger/es-geht-uns-gut-6-cds-2013.html
419,Selbstporträt mit Flusspferd. Roman,Carl Hanser Verlag,2015,https://www.perlentaucher.de/buch/arno-geiger/selbstportraet-mit-flusspferd.html
419,Unter der Drachenwand. Roman,Carl Hanser Verlag,2018,https://www.perlentaucher.de/buch/arno-geiger/unter-der-drachenwand.html
419,Alles über Sally. Roman,Carl Hanser Verlag,2010,https://www.perlentaucher.de/buch/arno-geiger/alles-ueber-sally.html
420,"Schnell, Rudi, schnell!. (Ab 3 Jahre)",Picus Verlag,2004,https://www.perlentaucher.de/buch/adelheid-dahimene-heide-stoellinger/schnell-rudi-schnell.html
420,Buttermesser durch Herz. Fügungen,Ritter Verlag,2005,https://www.perlentaucher.de/buch/adelheid-dahimene/buttermesser-durch-herz.html
420,Die seltsame Alte. (Ab 4 Jahre),NP-Buchverlag,2003,https://www.perlentaucher.de/buch/adelheid-dahimene-heide-stoellinger/die-seltsame-alte.html
420,Spezialeinheit Kreiner. Ein Fall für alle Fälle. (Ab 13 Jahre),NP-Buchverlag,2003,https://www.perlentaucher.de/buch/adelheid-dahimene/spezialeinheit-kreiner.html
421,"Die Liebe, sagte Stradivari. Roman",Haymon Verlag,2002,https://www.perlentaucher.de/buch/juerg-beeler/die-liebe-sagte-stradivari.html
421,Das Gewicht einer Nacht. Roman,Haymon Verlag,2004,https://www.perlentaucher.de/buch/juerg-beeler/das-gewicht-einer-nacht.html
422,Durchzug eines Regenbandes. Roman,S. Fischer Verlag,2015,https://www.perlentaucher.de/buch/ulrich-zieger/durchzug-eines-regenbandes.html
422,Aufwartungen im Gehäus. Gedichte,Edition Rugerup,2011,https://www.perlentaucher.de/buch/ulrich-zieger/aufwartungen-im-gehaeus.html
422,"Vier Hefte. Erzählung, Bühnenstück, Gedichte",Galrev Druck- und Verlagsgesellschaft,1999,https://www.perlentaucher.de/buch/ulrich-zieger/vier-hefte.html
425,"Gruß, Greenaway. Roman",Matthes und Seitz,2011,https://www.perlentaucher.de/buch/wolfgang-schlueter/gruss-greenaway.html
425,Die englischen Schwestern. Roman,Eichborn Verlag,2011,https://www.perlentaucher.de/buch/wolfgang-schlueter/die-englischen-schwestern.html
425,Anmut und Gnade,Die Andere Bibliothek/Eichborn,2007,https://www.perlentaucher.de/buch/wolfgang-schlueter/anmut-und-gnade.html
425,My Second Self / When I Am Gone. Englische Gedichte. Deutsch-Englisch,Urs Engeler Editor,2003,https://www.perlentaucher.de/buch/wolfgang-schlueter/my-second-self-when-i-am-gone.html
425,Dufays Requiem. Roman,Eichborn Verlag,2001,https://www.perlentaucher.de/buch/wolfgang-schlueter/dufays-requiem.html
